timestamp,event_type,source_ip,destination_ip,destination_port,protocol,packet_size,connection_type,response_time_ms,status_code,geo_location,zone_id,device_id,is_attack,attack_type,severity
2026-03-04T10:00:06.500Z,connection_attempt,103.21.250.10,172.16.3.16,22,TCP,64,SYN,44,0,India,zone-airport,SL-AIRPORT-007,false,none,none
2026-03-04T10:00:06.650Z,http_request,180.151.10.20,172.16.1.11,443,HTTPS,1430,ACK,108,200,Australia,zone-nariman,SL-NARIMAN-002,false,none,none
2026-03-04T10:00:06.800Z,network_traffic,103.21.250.11,172.16.4.15,80,HTTP,1465,ACK,84,200,India,zone-andheri,SL-ANDHERI-006,false,none,none
2026-03-04T10:00:06.950Z,http_request,103.21.250.12,172.16.5.15,443,HTTPS,1415,ACK,91,200,India,zone-powai,SL-POWAI-006,false,none,none
2026-03-04T10:00:07.100Z,http_request,103.21.250.13,172.16.6.15,443,HTTPS,1440,ACK,89,200,India,zone-bandra,SL-BANDRA-006,false,none,none
2026-03-04T10:00:07.250Z,network_traffic,103.21.250.14,172.16.7.15,80,HTTP,1460,ACK,96,200,India,zone-jnpt,SL-JNPT-006,false,none,none
2026-03-04T10:00:07.400Z,http_request,103.21.250.15,172.16.1.12,443,HTTPS,1420,ACK,87,200,India,zone-nariman,SL-NARIMAN-003,false,none,none
2026-03-04T10:00:07.550Z,http_request,103.21.251.10,172.16.2.17,443,HTTPS,1435,ACK,92,200,India,zone-bkc,SL-BKC-008,false,none,none
2026-03-04T10:00:07.700Z,http_request,103.21.251.11,172.16.3.17,443,HTTPS,1450,ACK,98,200,India,zone-airport,SL-AIRPORT-008,false,none,none
2026-03-04T10:00:07.850Z,network_traffic,103.21.251.12,172.16.4.16,80,HTTP,1470,ACK,83,200,India,zone-andheri,SL-ANDHERI-007,false,none,none
2026-03-04T10:00:08.000Z,http_request,103.21.251.13,172.16.5.16,443,HTTPS,1425,ACK,90,200,India,zone-powai,SL-POWAI-007,false,none,none
2026-03-04T10:00:08.150Z,http_request,103.21.251.14,172.16.6.16,443,HTTPS,1440,ACK,88,200,India,zone-bandra,SL-BANDRA-007,false,none,none
2026-03-04T10:00:08.300Z,network_traffic,103.21.251.15,172.16.7.16,80,HTTP,1455,ACK,95,200,India,zone-jnpt,SL-JNPT-007,false,none,none
2026-03-04T10:00:08.450Z,http_request,103.21.252.10,172.16.1.13,443,HTTPS,1430,ACK,86,200,India,zone-nariman,SL-NARIMAN-004,false,none,none
2026-03-04T10:00:08.600Z,http_request,103.21.252.11,172.16.2.18,443,HTTPS,1445,ACK,94,200,India,zone-bkc,SL-BKC-009,false,none,none
2026-03-04T10:00:08.750Z,connection_attempt,103.21.252.12,172.16.3.18,22,TCP,64,SYN,47,0,India,zone-airport,SL-AIRPORT-009,false,none,none
2026-03-04T10:00:08.900Z,http_request,172.104.10.25,172.16.1.14,443,HTTPS,1420,ACK,112,200,United Kingdom,zone-nariman,SL-NARIMAN-005,false,none,none
2026-03-04T10:00:09.050Z,network_traffic,103.21.252.13,172.16.4.17,80,HTTP,1465,ACK,85,200,India,zone-andheri,SL-ANDHERI-008,false,none,none
2026-03-04T10:00:09.200Z,http_request,103.21.252.14,172.16.5.17,443,HTTPS,1410,ACK,89,200,India,zone-powai,SL-POWAI-008,false,none,none
2026-03-04T10:00:09.350Z,http_request,103.21.252.15,172.16.6.17,443,HTTPS,1435,ACK,91,200,India,zone-bandra,SL-BANDRA-008,false,none,none
2026-03-04T10:00:09.500Z,network_traffic,103.21.253.10,172.16.7.17,80,HTTP,1460,ACK,97,200,India,zone-jnpt,SL-JNPT-008,false,none,none
2026-03-04T10:00:09.650Z,http_request,103.21.253.11,172.16.1.15,443,HTTPS,1425,ACK,84,200,India,zone-nariman,SL-NARIMAN-006,false,none,none
2026-03-04T10:00:09.800Z,http_request,103.21.253.12,172.16.2.19,443,HTTPS,1440,ACK,93,200,India,zone-bkc,SL-BKC-010,false,none,none
2026-03-04T10:00:09.950Z,http_request,103.21.253.13,172.16.3.19,443,HTTPS,1450,ACK,99,200,India,zone-airport,SL-AIRPORT-010,false,none,none
2026-03-04T10:00:10.100Z,network_traffic,103.21.253.14,172.16.4.18,80,HTTP,1470,ACK,82,200,India,zone-andheri,SL-ANDHERI-009,false,none,none
2026-03-04T10:00:10.250Z,http_request,103.21.253.15,172.16.5.18,443,HTTPS,1415,ACK,90,200,India,zone-powai,SL-POWAI-009,false,none,none
2026-03-04T10:00:10.400Z,http_request,103.21.254.10,172.16.6.18,443,HTTPS,1430,ACK,88,200,India,zone-bandra,SL-BANDRA-009,false,none,none
2026-03-04T10:00:10.550Z,network_traffic,103.21.254.11,172.16.7.18,80,HTTP,1455,ACK,96,200,India,zone-jnpt,SL-JNPT-009,false,none,none
2026-03-04T10:00:10.700Z,http_request,103.21.254.12,172.16.1.16,443,HTTPS,1420,ACK,87,200,India,zone-nariman,SL-NARIMAN-007,false,none,none
2026-03-04T10:00:10.850Z,http_request,103.21.254.13,172.16.2.20,443,HTTPS,1445,ACK,92,200,India,zone-bkc,SL-BKC-011,false,none,none
2026-03-04T10:00:11.000Z,connection_attempt,103.21.254.14,172.16.3.20,22,TCP,64,SYN,45,0,India,zone-airport,SL-AIRPORT-011,false,none,none
2026-03-04T10:00:11.150Z,http_request,103.21.254.15,172.16.1.17,443,HTTPS,1435,ACK,85,200,India,zone-nariman,SL-NARIMAN-008,false,none,none
2026-03-04T10:00:11.300Z,network_traffic,103.21.255.10,172.16.4.19,80,HTTP,1465,ACK,84,200,India,zone-andheri,SL-ANDHERI-010,false,none,none
2026-03-04T10:00:11.450Z,http_request,103.21.255.11,172.16.5.19,443,HTTPS,1425,ACK,91,200,India,zone-powai,SL-POWAI-010,false,none,none
2026-03-04T10:00:11.600Z,http_request,103.21.255.12,172.16.6.19,443,HTTPS,1440,ACK,89,200,India,zone-bandra,SL-BANDRA-010,false,none,none
2026-03-04T10:00:11.750Z,network_traffic,103.21.255.13,172.16.7.19,80,HTTP,1460,ACK,95,200,India,zone-jnpt,SL-JNPT-010,false,none,none
2026-03-04T10:00:11.900Z,http_request,103.21.255.14,172.16.1.18,443,HTTPS,1410,ACK,86,200,India,zone-nariman,SL-NARIMAN-009,false,none,none
2026-03-04T10:00:12.050Z,http_request,103.21.255.15,172.16.2.21,443,HTTPS,1430,ACK,94,200,India,zone-bkc,SL-BKC-012,false,none,none
2026-03-04T10:00:12.200Z,http_request,103.22.1.10,172.16.3.21,443,HTTPS,1450,ACK,100,200,India,zone-airport,SL-AIRPORT-012,false,none,none
2026-03-04T10:00:12.350Z,network_traffic,103.22.1.11,172.16.4.20,80,HTTP,1470,ACK,83,200,India,zone-andheri,SL-ANDHERI-011,false,none,none
2026-03-04T10:00:12.500Z,http_request,103.22.1.12,172.16.5.20,443,HTTPS,1420,ACK,90,200,India,zone-powai,SL-POWAI-011,false,none,none
2026-03-04T10:00:12.650Z,http_request,103.22.1.13,172.16.6.20,443,HTTPS,1435,ACK,88,200,India,zone-bandra,SL-BANDRA-011,false,none,none
2026-03-04T10:00:12.800Z,network_traffic,103.22.1.14,172.16.7.20,80,HTTP,1455,ACK,97,200,India,zone-jnpt,SL-JNPT-010,false,none,none
2026-03-04T10:00:12.950Z,http_request,103.22.1.15,172.16.1.19,443,HTTPS,1425,ACK,87,200,India,zone-nariman,SL-NARIMAN-010,false,none,none
2026-03-04T10:00:13.100Z,http_request,103.22.2.10,172.16.2.22,443,HTTPS,1445,ACK,93,200,India,zone-bkc,SL-BKC-013,false,none,none
2026-03-04T10:00:13.250Z,connection_attempt,103.22.2.11,172.16.3.22,22,TCP,64,SYN,46,0,India,zone-airport,SL-AIRPORT-013,false,none,none
2026-03-04T10:00:13.400Z,http_request,103.22.2.12,172.16.1.10,443,HTTPS,1440,ACK,85,200,India,zone-nariman,SL-NARIMAN-001,false,none,none
2026-03-04T10:00:13.550Z,network_traffic,103.22.2.13,172.16.4.20,80,HTTP,1465,ACK,82,200,India,zone-andheri,SL-ANDHERI-012,false,none,none
2026-03-04T10:00:13.700Z,http_request,103.22.2.14,172.16.5.20,443,HTTPS,1415,ACK,91,200,India,zone-powai,SL-POWAI-012,false,none,none
2026-03-04T10:00:13.850Z,http_request,103.22.2.15,172.16.6.20,443,HTTPS,1430,ACK,89,200,India,zone-bandra,SL-BANDRA-012,false,none,none
2026-03-04T10:00:14.000Z,network_traffic,103.22.3.10,172.16.7.20,80,HTTP,1460,ACK,96,200,India,zone-jnpt,SL-JNPT-010,false,none,none
