timestamp,event_type,source_ip,destination_ip,destination_port,protocol,packet_size,connection_type,response_time_ms,status_code,geo_location,zone_id,device_id,is_attack,attack_type,severity
2026-03-04T19:00:01.350Z,connection_attempt,203.10.20.5,172.16.1.10,123,TCP,8972,SYN,659,503,Russia,zone-nariman,SL-NARIMAN-001,true,volumetric,critical
2026-03-04T19:00:01.440Z,connection_attempt,203.11.21.6,172.16.2.11,53,ICMP,4206,SYN,687,0,China,zone-bkc,SL-BKC-002,true,volumetric,high
2026-03-04T19:00:01.530Z,connection_attempt,203.12.22.7,172.16.3.12,22,ICMP,2724,SYN,791,429,Brazil,zone-airport,SL-AIRPORT-003,true,volumetric,critical
2026-03-04T19:00:01.620Z,connection_attempt,203.13.23.8,172.16.4.13,123,ICMP,4855,SYN,499,0,Russia,zone-andheri,SL-ANDHERI-004,true,volumetric,high
2026-03-04T19:00:01.710Z,connection_attempt,203.14.24.9,172.16.5.14,80,UDP,4903,UDP,456,429,Brazil,zone-powai,SL-POWAI-005,true,volumetric,high
2026-03-04T19:00:01.800Z,connection_attempt,203.15.25.10,172.16.6.15,53,ICMP,1731,SYN,843,503,Russia,zone-bandra,SL-BANDRA-006,true,volumetric,critical
2026-03-04T19:00:01.890Z,network_traffic,203.16.26.11,172.16.7.16,443,TCP,5367,SYN,509,0,Romania,zone-jnpt,SL-JNPT-007,true,volumetric,high
2026-03-04T19:00:01.980Z,connection_attempt,203.17.27.12,172.16.1.17,123,UDP,4156,UDP,847,0,Vietnam,zone-nariman,SL-NARIMAN-008,true,volumetric,critical
2026-03-04T19:00:02.070Z,connection_attempt,203.18.28.13,172.16.2.18,123,UDP,1738,UDP,596,429,Romania,zone-bkc,SL-BKC-009,true,volumetric,high
2026-03-04T19:00:02.160Z,connection_attempt,203.19.29.14,172.16.3.19,80,ICMP,1804,ACK,408,429,Vietnam,zone-airport,SL-AIRPORT-010,true,volumetric,high
2026-03-04T19:00:02.250Z,network_traffic,203.20.30.15,172.16.4.20,443,TCP,2251,ACK,1179,503,China,zone-andheri,SL-ANDHERI-011,true,volumetric,critical
2026-03-04T19:00:02.340Z,connection_attempt,203.21.31.16,172.16.5.21,443,UDP,5444,SYN,436,429,Russia,zone-powai,SL-POWAI-012,true,volumetric,high
2026-03-04T19:00:02.430Z,connection_attempt,203.22.32.17,172.16.6.22,80,TCP,8961,ACK,811,0,Vietnam,zone-bandra,SL-BANDRA-013,true,volumetric,critical
2026-03-04T19:00:02.520Z,connection_attempt,203.23.33.18,172.16.7.23,22,TCP,2225,UDP,920,0,Vietnam,zone-jnpt,SL-JNPT-014,true,volumetric,critical
2026-03-04T19:00:02.610Z,network_traffic,203.24.34.19,172.16.1.24,443,ICMP,2581,UDP,886,503,Vietnam,zone-nariman,SL-NARIMAN-015,true,volumetric,critical
2026-03-04T19:00:02.700Z,network_traffic,203.25.35.20,172.16.2.25,80,TCP,8102,SYN,857,0,Vietnam,zone-bkc,SL-BKC-016,true,volumetric,critical
2026-03-04T19:00:02.790Z,connection_attempt,203.26.36.21,172.16.3.26,22,TCP,6534,UDP,495,0,Romania,zone-airport,SL-AIRPORT-017,true,volumetric,high
2026-03-04T19:00:02.880Z,connection_attempt,203.27.37.22,172.16.4.27,123,ICMP,5669,SYN,576,503,Romania,zone-andheri,SL-ANDHERI-018,true,volumetric,high
2026-03-04T19:00:02.970Z,network_traffic,203.28.38.23,172.16.5.28,443,TCP,4915,ACK,354,429,Romania,zone-powai,SL-POWAI-019,true,volumetric,high
2026-03-04T19:00:03.060Z,network_traffic,203.29.39.24,172.16.6.29,53,TCP,2871,UDP,628,429,Brazil,zone-bandra,SL-BANDRA-020,true,volumetric,high
2026-03-04T19:00:03.150Z,connection_attempt,203.30.40.25,172.16.7.30,22,TCP,2271,UDP,1058,0,Brazil,zone-jnpt,SL-JNPT-021,true,volumetric,critical
2026-03-04T19:00:03.240Z,connection_attempt,203.31.41.26,172.16.1.31,123,UDP,5021,SYN,405,0,China,zone-nariman,SL-NARIMAN-022,true,volumetric,high
2026-03-04T19:00:03.330Z,connection_attempt,203.32.42.27,172.16.2.32,443,UDP,3577,SYN,673,429,Vietnam,zone-bkc,SL-BKC-023,true,volumetric,high
2026-03-04T19:00:03.420Z,network_traffic,203.33.43.28,172.16.3.33,123,ICMP,3761,UDP,474,429,Romania,zone-airport,SL-AIRPORT-024,true,volumetric,high
2026-03-04T19:00:03.510Z,network_traffic,203.34.44.29,172.16.4.34,123,TCP,5274,UDP,303,429,Russia,zone-andheri,SL-ANDHERI-025,true,volumetric,high
2026-03-04T19:00:03.600Z,network_traffic,203.35.45.30,172.16.5.10,80,UDP,5978,ACK,641,429,Vietnam,zone-powai,SL-POWAI-026,true,volumetric,high
2026-03-04T19:00:03.690Z,connection_attempt,203.36.46.31,172.16.6.11,22,ICMP,6709,SYN,761,0,Romania,zone-bandra,SL-BANDRA-027,true,volumetric,critical
2026-03-04T19:00:03.780Z,connection_attempt,203.37.47.32,172.16.7.12,123,UDP,8429,ACK,550,0,Romania,zone-jnpt,SL-JNPT-028,true,volumetric,critical
2026-03-04T19:00:03.870Z,network_traffic,203.38.48.33,172.16.1.13,53,UDP,5871,UDP,855,429,China,zone-nariman,SL-NARIMAN-029,true,volumetric,critical
2026-03-04T19:00:03.960Z,connection_attempt,203.39.49.34,172.16.2.14,22,TCP,5330,UDP,741,503,China,zone-bkc,SL-BKC-030,true,volumetric,critical
2026-03-04T19:00:04.050Z,connection_attempt,203.40.50.35,172.16.3.15,53,UDP,1992,UDP,683,429,Russia,zone-airport,SL-AIRPORT-001,true,volumetric,high
2026-03-04T19:00:04.140Z,connection_attempt,203.41.51.36,172.16.4.16,22,UDP,6135,SYN,801,0,China,zone-andheri,SL-ANDHERI-002,true,volumetric,critical
2026-03-04T19:00:04.230Z,connection_attempt,203.42.52.37,172.16.5.17,22,UDP,7045,ACK,621,0,Vietnam,zone-powai,SL-POWAI-003,true,volumetric,high
2026-03-04T19:00:04.320Z,connection_attempt,203.43.53.38,172.16.6.18,443,ICMP,2345,ACK,615,503,Brazil,zone-bandra,SL-BANDRA-004,true,volumetric,high
2026-03-04T19:00:04.410Z,connection_attempt,203.44.54.39,172.16.7.19,22,ICMP,3955,ACK,799,429,China,zone-jnpt,SL-JNPT-005,true,volumetric,critical
2026-03-04T19:00:04.500Z,network_traffic,203.45.55.40,172.16.1.20,123,TCP,3913,UDP,969,429,China,zone-nariman,SL-NARIMAN-006,true,volumetric,critical
2026-03-04T19:00:04.590Z,network_traffic,203.46.56.41,172.16.2.21,80,ICMP,5087,UDP,551,429,Russia,zone-bkc,SL-BKC-007,true,volumetric,high
2026-03-04T19:00:04.680Z,connection_attempt,203.47.57.42,172.16.3.22,443,ICMP,6352,UDP,1018,0,China,zone-airport,SL-AIRPORT-008,true,volumetric,critical
2026-03-04T19:00:04.770Z,network_traffic,203.48.58.43,172.16.4.23,443,ICMP,8967,SYN,997,429,Brazil,zone-andheri,SL-ANDHERI-009,true,volumetric,critical
2026-03-04T19:00:04.860Z,network_traffic,203.49.59.44,172.16.5.24,123,TCP,2440,UDP,702,503,Romania,zone-powai,SL-POWAI-010,true,volumetric,critical
2026-03-04T19:00:04.950Z,network_traffic,203.10.60.45,172.16.6.25,22,ICMP,7158,SYN,343,503,Brazil,zone-bandra,SL-BANDRA-011,true,volumetric,high
2026-03-04T19:00:05.040Z,connection_attempt,203.11.61.46,172.16.7.26,53,ICMP,5118,SYN,818,429,Vietnam,zone-jnpt,SL-JNPT-012,true,volumetric,critical
2026-03-04T19:00:05.130Z,connection_attempt,203.12.62.47,172.16.1.27,22,TCP,5675,ACK,642,0,Russia,zone-nariman,SL-NARIMAN-013,true,volumetric,high
2026-03-04T19:00:05.220Z,network_traffic,203.13.63.48,172.16.2.28,53,TCP,5771,ACK,585,503,Russia,zone-bkc,SL-BKC-014,true,volumetric,high
2026-03-04T19:00:05.310Z,connection_attempt,203.14.64.49,172.16.3.29,123,ICMP,6975,ACK,780,503,Brazil,zone-airport,SL-AIRPORT-015,true,volumetric,critical
2026-03-04T19:00:05.400Z,connection_attempt,203.15.65.50,172.16.4.30,123,TCP,2198,ACK,867,0,Brazil,zone-andheri,SL-ANDHERI-016,true,volumetric,critical
2026-03-04T19:00:05.490Z,network_traffic,203.16.66.51,172.16.5.31,53,UDP,3556,ACK,1011,503,Brazil,zone-powai,SL-POWAI-017,true,volumetric,critical
2026-03-04T19:00:05.580Z,network_traffic,203.17.67.52,172.16.6.32,22,ICMP,5124,ACK,499,503,Brazil,zone-bandra,SL-BANDRA-018,true,volumetric,high
2026-03-04T19:00:05.670Z,network_traffic,203.18.68.53,172.16.7.33,443,UDP,2094,SYN,910,503,Vietnam,zone-jnpt,SL-JNPT-019,true,volumetric,critical
2026-03-04T19:00:05.760Z,network_traffic,203.19.69.54,172.16.1.34,80,UDP,6426,ACK,518,429,Romania,zone-nariman,SL-NARIMAN-020,true,volumetric,high
2026-03-04T19:00:05.850Z,network_traffic,203.20.70.55,172.16.2.10,80,UDP,6780,UDP,1069,0,Romania,zone-bkc,SL-BKC-021,true,volumetric,critical
2026-03-04T19:00:05.940Z,connection_attempt,203.21.71.56,172.16.3.11,123,ICMP,8859,UDP,1181,0,Brazil,zone-airport,SL-AIRPORT-022,true,volumetric,critical
2026-03-04T19:00:06.030Z,network_traffic,203.22.72.57,172.16.4.12,80,TCP,3538,UDP,941,503,Russia,zone-andheri,SL-ANDHERI-023,true,volumetric,critical
2026-03-04T19:00:06.120Z,network_traffic,203.23.73.58,172.16.5.13,443,ICMP,7251,ACK,1020,0,China,zone-powai,SL-POWAI-024,true,volumetric,critical
2026-03-04T19:00:06.210Z,network_traffic,203.24.74.59,172.16.6.14,53,TCP,7654,SYN,787,0,Brazil,zone-bandra,SL-BANDRA-025,true,volumetric,critical
2026-03-04T19:00:06.300Z,connection_attempt,203.25.75.60,172.16.7.15,53,ICMP,6137,ACK,389,503,Vietnam,zone-jnpt,SL-JNPT-026,true,volumetric,high
2026-03-04T19:00:06.390Z,network_traffic,203.26.76.61,172.16.1.16,22,ICMP,5246,ACK,1190,429,Russia,zone-nariman,SL-NARIMAN-027,true,volumetric,critical
2026-03-04T19:00:06.480Z,connection_attempt,203.27.77.62,172.16.2.17,53,UDP,3908,UDP,446,0,China,zone-bkc,SL-BKC-028,true,volumetric,high
2026-03-04T19:00:06.570Z,connection_attempt,203.28.78.63,172.16.3.18,22,ICMP,3961,UDP,1089,0,Russia,zone-airport,SL-AIRPORT-029,true,volumetric,critical
2026-03-04T19:00:06.660Z,connection_attempt,203.29.79.64,172.16.4.19,123,ICMP,8213,UDP,934,429,China,zone-andheri,SL-ANDHERI-030,true,volumetric,critical
2026-03-04T19:00:06.750Z,network_traffic,203.30.80.65,172.16.5.20,443,TCP,6682,ACK,377,429,Russia,zone-powai,SL-POWAI-001,true,volumetric,high
2026-03-04T19:00:06.840Z,network_traffic,203.31.81.66,172.16.6.21,123,UDP,3336,ACK,672,429,Brazil,zone-bandra,SL-BANDRA-002,true,volumetric,high
2026-03-04T19:00:06.930Z,network_traffic,203.32.82.67,172.16.7.22,53,ICMP,7121,UDP,866,429,Russia,zone-jnpt,SL-JNPT-003,true,volumetric,critical
2026-03-04T19:00:07.020Z,connection_attempt,203.33.83.68,172.16.1.23,53,UDP,6670,SYN,401,429,Vietnam,zone-nariman,SL-NARIMAN-004,true,volumetric,high
2026-03-04T19:00:07.110Z,network_traffic,203.34.84.69,172.16.2.24,53,ICMP,7506,ACK,598,503,Russia,zone-bkc,SL-BKC-005,true,volumetric,critical
2026-03-04T19:00:07.200Z,network_traffic,203.35.85.70,172.16.3.25,123,UDP,2294,UDP,769,503,Brazil,zone-airport,SL-AIRPORT-006,true,volumetric,critical
2026-03-04T19:00:07.290Z,connection_attempt,203.36.86.71,172.16.4.26,22,TCP,6950,UDP,842,0,Russia,zone-andheri,SL-ANDHERI-007,true,volumetric,critical
2026-03-04T19:00:07.380Z,network_traffic,203.37.87.72,172.16.5.27,22,ICMP,7382,ACK,890,503,Brazil,zone-powai,SL-POWAI-008,true,volumetric,critical
2026-03-04T19:00:07.470Z,network_traffic,203.38.88.73,172.16.6.28,80,UDP,8714,UDP,857,503,Russia,zone-bandra,SL-BANDRA-009,true,volumetric,critical
2026-03-04T19:00:07.560Z,network_traffic,203.39.89.74,172.16.7.29,53,ICMP,5596,UDP,433,429,China,zone-jnpt,SL-JNPT-010,true,volumetric,high
2026-03-04T19:00:07.650Z,connection_attempt,203.40.90.75,172.16.1.30,80,ICMP,2882,UDP,1014,429,China,zone-nariman,SL-NARIMAN-011,true,volumetric,critical
2026-03-04T19:00:07.740Z,connection_attempt,203.41.91.76,172.16.2.31,123,TCP,2280,UDP,805,0,Vietnam,zone-bkc,SL-BKC-012,true,volumetric,critical
2026-03-04T19:00:07.830Z,connection_attempt,203.42.92.77,172.16.3.32,80,TCP,6711,ACK,1106,429,China,zone-airport,SL-AIRPORT-013,true,volumetric,critical
2026-03-04T19:00:07.920Z,network_traffic,203.43.93.78,172.16.4.33,80,ICMP,2985,ACK,872,429,China,zone-andheri,SL-ANDHERI-014,true,volumetric,critical
2026-03-04T19:00:08.010Z,network_traffic,203.44.94.79,172.16.5.34,123,ICMP,1693,SYN,1195,429,Romania,zone-powai,SL-POWAI-015,true,volumetric,critical
2026-03-04T19:00:08.100Z,connection_attempt,203.45.95.80,172.16.6.10,53,UDP,7499,ACK,418,429,Romania,zone-bandra,SL-BANDRA-016,true,volumetric,high
2026-03-04T19:00:08.190Z,network_traffic,203.46.96.81,172.16.7.11,53,TCP,1857,SYN,979,0,Vietnam,zone-jnpt,SL-JNPT-017,true,volumetric,critical
2026-03-04T19:00:08.280Z,network_traffic,203.47.97.82,172.16.1.12,80,TCP,5532,SYN,410,429,Romania,zone-nariman,SL-NARIMAN-018,true,volumetric,high
2026-03-04T19:00:08.370Z,connection_attempt,203.48.98.83,172.16.2.13,22,ICMP,7090,ACK,837,0,Russia,zone-bkc,SL-BKC-019,true,volumetric,critical
2026-03-04T19:00:08.460Z,connection_attempt,203.49.99.84,172.16.3.14,443,TCP,4035,UDP,438,0,China,zone-airport,SL-AIRPORT-020,true,volumetric,high
2026-03-04T19:00:08.550Z,network_traffic,203.10.100.85,172.16.4.15,443,ICMP,4634,SYN,909,0,China,zone-andheri,SL-ANDHERI-021,true,volumetric,critical
2026-03-04T19:00:08.640Z,network_traffic,203.11.101.86,172.16.5.16,443,ICMP,1475,UDP,737,0,Romania,zone-powai,SL-POWAI-022,true,volumetric,critical
2026-03-04T19:00:08.730Z,network_traffic,203.12.102.87,172.16.6.17,80,TCP,3119,SYN,832,503,Brazil,zone-bandra,SL-BANDRA-023,true,volumetric,critical
2026-03-04T19:00:08.820Z,connection_attempt,203.13.103.88,172.16.7.18,22,UDP,7882,UDP,1029,503,Brazil,zone-jnpt,SL-JNPT-024,true,volumetric,critical
2026-03-04T19:00:08.910Z,network_traffic,203.14.104.89,172.16.1.19,22,UDP,3672,SYN,1177,429,Brazil,zone-nariman,SL-NARIMAN-025,true,volumetric,critical
2026-03-04T19:00:09.000Z,network_traffic,203.15.105.90,172.16.2.20,123,TCP,1699,UDP,850,429,China,zone-bkc,SL-BKC-026,true,volumetric,critical
2026-03-04T19:00:09.090Z,connection_attempt,203.16.106.91,172.16.3.21,22,TCP,8913,ACK,938,503,Romania,zone-airport,SL-AIRPORT-027,true,volumetric,critical
2026-03-04T19:00:09.180Z,connection_attempt,203.17.107.92,172.16.4.22,443,TCP,2422,UDP,587,429,Russia,zone-andheri,SL-ANDHERI-028,true,volumetric,high
2026-03-04T19:00:09.270Z,network_traffic,203.18.108.93,172.16.5.23,123,UDP,3663,SYN,1158,503,Romania,zone-powai,SL-POWAI-029,true,volumetric,critical
2026-03-04T19:00:09.360Z,network_traffic,203.19.109.94,172.16.6.24,123,TCP,5765,SYN,822,429,Russia,zone-bandra,SL-BANDRA-030,true,volumetric,critical
2026-03-04T19:00:09.450Z,connection_attempt,203.20.110.95,172.16.7.25,53,TCP,6497,SYN,360,503,Russia,zone-jnpt,SL-JNPT-001,true,volumetric,high
2026-03-04T19:00:09.540Z,network_traffic,203.21.111.96,172.16.1.26,80,UDP,3399,SYN,666,503,Vietnam,zone-nariman,SL-NARIMAN-002,true,volumetric,high
2026-03-04T19:00:09.630Z,connection_attempt,203.22.112.97,172.16.2.27,53,UDP,5127,SYN,493,0,Russia,zone-bkc,SL-BKC-003,true,volumetric,high
2026-03-04T19:00:09.720Z,connection_attempt,203.23.113.98,172.16.3.28,443,ICMP,2161,UDP,1044,503,Russia,zone-airport,SL-AIRPORT-004,true,volumetric,critical
2026-03-04T19:00:09.810Z,connection_attempt,203.24.114.99,172.16.4.29,53,TCP,8696,ACK,525,429,Vietnam,zone-andheri,SL-ANDHERI-005,true,volumetric,critical
2026-03-04T19:00:09.900Z,connection_attempt,203.25.115.100,172.16.5.30,53,ICMP,4143,UDP,595,429,Romania,zone-powai,SL-POWAI-006,true,volumetric,high
2026-03-04T19:00:09.990Z,connection_attempt,203.26.116.101,172.16.6.31,53,UDP,7776,SYN,1019,429,Brazil,zone-bandra,SL-BANDRA-007,true,volumetric,critical
2026-03-04T19:00:10.080Z,network_traffic,203.27.117.102,172.16.7.32,443,TCP,1574,SYN,856,429,Vietnam,zone-jnpt,SL-JNPT-008,true,volumetric,critical
2026-03-04T19:00:10.170Z,connection_attempt,203.28.118.103,172.16.1.33,53,ICMP,5944,SYN,1017,0,Brazil,zone-nariman,SL-NARIMAN-009,true,volumetric,critical
2026-03-04T19:00:10.260Z,network_traffic,203.29.119.104,172.16.2.34,123,UDP,4311,UDP,863,503,Brazil,zone-bkc,SL-BKC-010,true,volumetric,critical
2026-03-04T19:00:10.350Z,connection_attempt,203.30.120.105,172.16.3.10,123,TCP,7453,ACK,1121,0,Brazil,zone-airport,SL-AIRPORT-011,true,volumetric,critical
2026-03-04T19:00:10.440Z,connection_attempt,203.31.121.106,172.16.4.11,443,UDP,2346,UDP,1017,503,China,zone-andheri,SL-ANDHERI-012,true,volumetric,critical
2026-03-04T19:00:10.530Z,network_traffic,203.32.122.107,172.16.5.12,80,ICMP,1477,SYN,1139,429,Russia,zone-powai,SL-POWAI-013,true,volumetric,critical
2026-03-04T19:00:10.620Z,network_traffic,203.33.123.108,172.16.6.13,80,ICMP,3095,SYN,349,503,Romania,zone-bandra,SL-BANDRA-014,true,volumetric,high
2026-03-04T19:00:10.710Z,connection_attempt,203.34.124.109,172.16.7.14,123,TCP,1695,SYN,912,0,Vietnam,zone-jnpt,SL-JNPT-015,true,volumetric,critical
