timestamp,event_type,source_ip,destination_ip,destination_port,protocol,packet_size,connection_type,response_time_ms,status_code,geo_location,zone_id,device_id,is_attack,attack_type,severity
2026-03-04T16:00:02.760Z,network_traffic,45.133.203.53,172.16.4.13,123,UDP,3993,UDP,293,0,Vietnam,zone-andheri,SL-ANDHERI-004,true,udp_flood,high
2026-03-04T16:00:02.880Z,network_traffic,45.134.204.54,172.16.5.14,123,UDP,8979,UDP,421,0,Romania,zone-powai,SL-POWAI-005,true,udp_flood,critical
2026-03-04T16:00:03.000Z,network_traffic,45.135.205.55,172.16.6.15,1900,UDP,5041,UDP,589,0,Russia,zone-bandra,SL-BANDRA-006,true,udp_flood,critical
2026-03-04T16:00:03.120Z,network_traffic,45.136.206.56,172.16.7.16,123,UDP,3969,UDP,331,0,Vietnam,zone-jnpt,SL-JNPT-007,true,udp_flood,high
2026-03-04T16:00:03.240Z,network_traffic,45.137.207.57,172.16.1.17,5683,UDP,6215,UDP,394,0,Romania,zone-nariman,SL-NARIMAN-008,true,udp_flood,high
2026-03-04T16:00:03.360Z,network_traffic,45.138.208.58,172.16.2.18,161,UDP,6580,UDP,464,0,Russia,zone-bkc,SL-BKC-009,true,udp_flood,critical
2026-03-04T16:00:03.480Z,network_traffic,45.139.209.59,172.16.3.19,1900,UDP,2933,UDP,520,0,China,zone-airport,SL-AIRPORT-010,true,udp_flood,critical
2026-03-04T16:00:03.600Z,network_traffic,45.140.210.60,172.16.4.20,53,UDP,7991,UDP,284,0,Russia,zone-andheri,SL-ANDHERI-011,true,udp_flood,critical
2026-03-04T16:00:03.720Z,network_traffic,45.141.211.61,172.16.5.21,1900,UDP,6940,UDP,341,0,Vietnam,zone-powai,SL-POWAI-012,true,udp_flood,high
2026-03-04T16:00:03.840Z,network_traffic,45.142.212.62,172.16.6.22,1900,UDP,2320,UDP,457,0,Vietnam,zone-bandra,SL-BANDRA-013,true,udp_flood,critical
2026-03-04T16:00:03.960Z,network_traffic,45.143.213.63,172.16.7.23,161,UDP,5634,UDP,530,0,Vietnam,zone-jnpt,SL-JNPT-014,true,udp_flood,critical
2026-03-04T16:00:04.080Z,network_traffic,45.144.214.64,172.16.1.24,53,UDP,8851,UDP,265,0,Vietnam,zone-nariman,SL-NARIMAN-015,true,udp_flood,critical
2026-03-04T16:00:04.200Z,network_traffic,45.145.215.65,172.16.2.25,161,UDP,7951,UDP,396,0,China,zone-bkc,SL-BKC-016,true,udp_flood,critical
2026-03-04T16:00:04.320Z,network_traffic,45.146.216.66,172.16.3.26,123,UDP,4204,UDP,482,0,Romania,zone-airport,SL-AIRPORT-017,true,udp_flood,critical
2026-03-04T16:00:04.440Z,network_traffic,45.147.217.67,172.16.4.27,5683,UDP,1826,UDP,394,0,Russia,zone-andheri,SL-ANDHERI-018,true,udp_flood,high
2026-03-04T16:00:04.560Z,network_traffic,45.148.218.68,172.16.5.28,161,UDP,5958,UDP,314,0,Vietnam,zone-powai,SL-POWAI-019,true,udp_flood,high
2026-03-04T16:00:04.680Z,network_traffic,45.149.219.69,172.16.6.29,123,UDP,6788,UDP,361,0,Brazil,zone-bandra,SL-BANDRA-020,true,udp_flood,high
2026-03-04T16:00:04.800Z,network_traffic,45.130.220.70,172.16.7.30,5683,UDP,8046,UDP,342,0,Vietnam,zone-jnpt,SL-JNPT-021,true,udp_flood,critical
2026-03-04T16:00:04.920Z,network_traffic,45.131.221.71,172.16.1.31,161,UDP,1804,UDP,566,0,Romania,zone-nariman,SL-NARIMAN-022,true,udp_flood,critical
2026-03-04T16:00:05.040Z,network_traffic,45.132.222.72,172.16.2.32,161,UDP,1959,UDP,317,0,Brazil,zone-bkc,SL-BKC-023,true,udp_flood,high
2026-03-04T16:00:05.160Z,network_traffic,45.133.223.73,172.16.3.33,123,UDP,3761,UDP,289,0,Vietnam,zone-airport,SL-AIRPORT-024,true,udp_flood,high
2026-03-04T16:00:05.280Z,network_traffic,45.134.224.74,172.16.4.34,1900,UDP,2445,UDP,303,0,China,zone-andheri,SL-ANDHERI-025,true,udp_flood,high
2026-03-04T16:00:05.400Z,network_traffic,45.135.225.75,172.16.5.10,123,UDP,8030,UDP,532,0,Russia,zone-powai,SL-POWAI-026,true,udp_flood,critical
2026-03-04T16:00:05.520Z,network_traffic,45.136.226.76,172.16.6.11,5683,UDP,7204,UDP,503,0,Russia,zone-bandra,SL-BANDRA-027,true,udp_flood,critical
2026-03-04T16:00:05.640Z,network_traffic,45.137.227.77,172.16.7.12,5683,UDP,3971,UDP,530,0,Romania,zone-jnpt,SL-JNPT-028,true,udp_flood,critical
2026-03-04T16:00:05.760Z,network_traffic,45.138.228.78,172.16.1.13,123,UDP,3535,UDP,536,0,Brazil,zone-nariman,SL-NARIMAN-029,true,udp_flood,critical
2026-03-04T16:00:05.880Z,network_traffic,45.139.229.79,172.16.2.14,161,UDP,5068,UDP,603,0,Romania,zone-bkc,SL-BKC-030,true,udp_flood,critical
2026-03-04T16:00:06.000Z,network_traffic,45.140.230.80,172.16.3.15,53,UDP,6039,UDP,491,0,Russia,zone-airport,SL-AIRPORT-001,true,udp_flood,critical
2026-03-04T16:00:06.120Z,network_traffic,45.141.231.81,172.16.4.16,161,UDP,3640,UDP,292,0,China,zone-andheri,SL-ANDHERI-002,true,udp_flood,high
2026-03-04T16:00:06.240Z,network_traffic,45.142.232.82,172.16.5.17,123,UDP,6619,UDP,543,0,Vietnam,zone-powai,SL-POWAI-003,true,udp_flood,critical
2026-03-04T16:00:06.360Z,network_traffic,45.143.233.83,172.16.6.18,53,UDP,3604,UDP,263,0,China,zone-bandra,SL-BANDRA-004,true,udp_flood,high
2026-03-04T16:00:06.480Z,network_traffic,45.144.234.84,172.16.7.19,53,UDP,3675,UDP,294,0,Brazil,zone-jnpt,SL-JNPT-005,true,udp_flood,high
2026-03-04T16:00:06.600Z,network_traffic,45.145.235.85,172.16.1.20,123,UDP,2380,UDP,523,0,Brazil,zone-nariman,SL-NARIMAN-006,true,udp_flood,critical
2026-03-04T16:00:06.720Z,network_traffic,45.146.236.86,172.16.2.21,123,UDP,7280,UDP,508,0,Vietnam,zone-bkc,SL-BKC-007,true,udp_flood,critical
2026-03-04T16:00:06.840Z,network_traffic,45.147.237.87,172.16.3.22,5683,UDP,2883,UDP,552,0,Romania,zone-airport,SL-AIRPORT-008,true,udp_flood,critical
2026-03-04T16:00:06.960Z,network_traffic,45.148.238.88,172.16.4.23,1900,UDP,3790,UDP,502,0,Russia,zone-andheri,SL-ANDHERI-009,true,udp_flood,critical
2026-03-04T16:00:07.080Z,network_traffic,45.149.239.89,172.16.5.24,1900,UDP,2572,UDP,309,0,Brazil,zone-powai,SL-POWAI-010,true,udp_flood,high
2026-03-04T16:00:07.200Z,network_traffic,45.130.200.90,172.16.6.25,1900,UDP,5269,UDP,470,0,China,zone-bandra,SL-BANDRA-011,true,udp_flood,critical
2026-03-04T16:00:07.320Z,network_traffic,45.131.201.91,172.16.7.26,53,UDP,7316,UDP,594,0,China,zone-jnpt,SL-JNPT-012,true,udp_flood,critical
2026-03-04T16:00:07.440Z,network_traffic,45.132.202.92,172.16.1.27,53,UDP,5098,UDP,433,0,Russia,zone-nariman,SL-NARIMAN-013,true,udp_flood,high
2026-03-04T16:00:07.560Z,network_traffic,45.133.203.93,172.16.2.28,5683,UDP,3369,UDP,357,0,Romania,zone-bkc,SL-BKC-014,true,udp_flood,high
2026-03-04T16:00:07.680Z,network_traffic,45.134.204.94,172.16.3.29,123,UDP,2948,UDP,476,0,Brazil,zone-airport,SL-AIRPORT-015,true,udp_flood,critical
2026-03-04T16:00:07.800Z,network_traffic,45.135.205.95,172.16.4.30,53,UDP,5589,UDP,387,0,Romania,zone-andheri,SL-ANDHERI-016,true,udp_flood,high
2026-03-04T16:00:07.920Z,network_traffic,45.136.206.96,172.16.5.31,53,UDP,8419,UDP,541,0,China,zone-powai,SL-POWAI-017,true,udp_flood,critical
2026-03-04T16:00:08.040Z,network_traffic,45.137.207.97,172.16.6.32,53,UDP,7142,UDP,536,0,China,zone-bandra,SL-BANDRA-018,true,udp_flood,critical
2026-03-04T16:00:08.160Z,network_traffic,45.138.208.98,172.16.7.33,123,UDP,7973,UDP,381,0,Romania,zone-jnpt,SL-JNPT-019,true,udp_flood,critical
2026-03-04T16:00:08.280Z,network_traffic,45.139.209.99,172.16.1.34,123,UDP,5778,UDP,506,0,Romania,zone-nariman,SL-NARIMAN-020,true,udp_flood,critical
2026-03-04T16:00:08.400Z,network_traffic,45.140.210.100,172.16.2.10,1900,UDP,2280,UDP,344,0,China,zone-bkc,SL-BKC-021,true,udp_flood,high
2026-03-04T16:00:08.520Z,network_traffic,45.141.211.101,172.16.3.11,1900,UDP,4998,UDP,395,0,Brazil,zone-airport,SL-AIRPORT-022,true,udp_flood,high
2026-03-04T16:00:08.640Z,network_traffic,45.142.212.102,172.16.4.12,5683,UDP,5265,UDP,616,0,Romania,zone-andheri,SL-ANDHERI-023,true,udp_flood,critical
2026-03-04T16:00:08.760Z,network_traffic,45.143.213.103,172.16.5.13,161,UDP,3068,UDP,357,0,Russia,zone-powai,SL-POWAI-024,true,udp_flood,high
2026-03-04T16:00:08.880Z,network_traffic,45.144.214.104,172.16.6.14,5683,UDP,2279,UDP,556,0,China,zone-bandra,SL-BANDRA-025,true,udp_flood,critical
2026-03-04T16:00:09.000Z,network_traffic,45.145.215.105,172.16.7.15,53,UDP,7927,UDP,420,0,China,zone-jnpt,SL-JNPT-026,true,udp_flood,critical
2026-03-04T16:00:09.120Z,network_traffic,45.146.216.106,172.16.1.16,5683,UDP,6585,UDP,504,0,Vietnam,zone-nariman,SL-NARIMAN-027,true,udp_flood,critical
2026-03-04T16:00:09.240Z,network_traffic,45.147.217.107,172.16.2.17,5683,UDP,3089,UDP,289,0,China,zone-bkc,SL-BKC-028,true,udp_flood,high
2026-03-04T16:00:09.360Z,network_traffic,45.148.218.108,172.16.3.18,53,UDP,8774,UDP,355,0,Vietnam,zone-airport,SL-AIRPORT-029,true,udp_flood,critical
2026-03-04T16:00:09.480Z,network_traffic,45.149.219.109,172.16.4.19,123,UDP,2356,UDP,605,0,Romania,zone-andheri,SL-ANDHERI-030,true,udp_flood,critical
2026-03-04T16:00:09.600Z,network_traffic,45.130.220.110,172.16.5.20,123,UDP,2782,UDP,551,0,Vietnam,zone-powai,SL-POWAI-001,true,udp_flood,critical
2026-03-04T16:00:09.720Z,network_traffic,45.131.221.111,172.16.6.21,5683,UDP,6670,UDP,280,0,China,zone-bandra,SL-BANDRA-002,true,udp_flood,high
2026-03-04T16:00:09.840Z,network_traffic,45.132.222.112,172.16.7.22,5683,UDP,5234,UDP,596,0,Vietnam,zone-jnpt,SL-JNPT-003,true,udp_flood,critical
2026-03-04T16:00:09.960Z,network_traffic,45.133.223.113,172.16.1.23,161,UDP,6082,UDP,421,0,Russia,zone-nariman,SL-NARIMAN-004,true,udp_flood,high
2026-03-04T16:00:10.080Z,network_traffic,45.134.224.114,172.16.2.24,123,UDP,7286,UDP,420,0,Brazil,zone-bkc,SL-BKC-005,true,udp_flood,critical
2026-03-04T16:00:10.200Z,network_traffic,45.135.225.115,172.16.3.25,161,UDP,5042,UDP,327,0,Romania,zone-airport,SL-AIRPORT-006,true,udp_flood,high
2026-03-04T16:00:10.320Z,network_traffic,45.136.226.116,172.16.4.26,53,UDP,4390,UDP,297,0,Romania,zone-andheri,SL-ANDHERI-007,true,udp_flood,high
2026-03-04T16:00:10.440Z,network_traffic,45.137.227.117,172.16.5.27,53,UDP,6888,UDP,548,0,China,zone-powai,SL-POWAI-008,true,udp_flood,critical
2026-03-04T16:00:10.560Z,network_traffic,45.138.228.118,172.16.6.28,5683,UDP,6204,UDP,369,0,Brazil,zone-bandra,SL-BANDRA-009,true,udp_flood,high
2026-03-04T16:00:10.680Z,network_traffic,45.139.229.119,172.16.7.29,53,UDP,2885,UDP,438,0,Russia,zone-jnpt,SL-JNPT-010,true,udp_flood,high
2026-03-04T16:00:10.800Z,network_traffic,45.140.230.120,172.16.1.30,123,UDP,4827,UDP,405,0,Romania,zone-nariman,SL-NARIMAN-011,true,udp_flood,high
2026-03-04T16:00:10.920Z,network_traffic,45.141.231.121,172.16.2.31,161,UDP,8630,UDP,538,0,Vietnam,zone-bkc,SL-BKC-012,true,udp_flood,critical
2026-03-04T16:00:11.040Z,network_traffic,45.142.232.122,172.16.3.32,5683,UDP,8411,UDP,594,0,China,zone-airport,SL-AIRPORT-013,true,udp_flood,critical
2026-03-04T16:00:11.160Z,network_traffic,45.143.233.123,172.16.4.33,161,UDP,7271,UDP,543,0,China,zone-andheri,SL-ANDHERI-014,true,udp_flood,critical
2026-03-04T16:00:11.280Z,network_traffic,45.144.234.124,172.16.5.34,161,UDP,8993,UDP,328,0,China,zone-powai,SL-POWAI-015,true,udp_flood,critical
2026-03-04T16:00:11.400Z,network_traffic,45.145.235.125,172.16.6.10,123,UDP,2676,UDP,543,0,Brazil,zone-bandra,SL-BANDRA-016,true,udp_flood,critical
2026-03-04T16:00:11.520Z,network_traffic,45.146.236.126,172.16.7.11,123,UDP,4108,UDP,569,0,Brazil,zone-jnpt,SL-JNPT-017,true,udp_flood,critical
2026-03-04T16:00:11.640Z,network_traffic,45.147.237.127,172.16.1.12,161,UDP,3467,UDP,611,0,Vietnam,zone-nariman,SL-NARIMAN-018,true,udp_flood,critical
2026-03-04T16:00:11.760Z,network_traffic,45.148.238.128,172.16.2.13,53,UDP,5802,UDP,388,0,China,zone-bkc,SL-BKC-019,true,udp_flood,high
2026-03-04T16:00:11.880Z,network_traffic,45.149.239.129,172.16.3.14,161,UDP,6996,UDP,476,0,China,zone-airport,SL-AIRPORT-020,true,udp_flood,critical
2026-03-04T16:00:12.000Z,network_traffic,45.130.200.130,172.16.4.15,123,UDP,1829,UDP,430,0,Brazil,zone-andheri,SL-ANDHERI-021,true,udp_flood,high
2026-03-04T16:00:12.120Z,network_traffic,45.131.201.131,172.16.5.16,5683,UDP,3123,UDP,486,0,Romania,zone-powai,SL-POWAI-022,true,udp_flood,critical
2026-03-04T16:00:12.240Z,network_traffic,45.132.202.132,172.16.6.17,53,UDP,6394,UDP,264,0,China,zone-bandra,SL-BANDRA-023,true,udp_flood,high
2026-03-04T16:00:12.360Z,network_traffic,45.133.203.133,172.16.7.18,5683,UDP,7460,UDP,336,0,China,zone-jnpt,SL-JNPT-024,true,udp_flood,critical
2026-03-04T16:00:12.480Z,network_traffic,45.134.204.134,172.16.1.19,5683,UDP,8637,UDP,449,0,Vietnam,zone-nariman,SL-NARIMAN-025,true,udp_flood,critical
2026-03-04T16:00:12.600Z,network_traffic,45.135.205.135,172.16.2.20,123,UDP,3013,UDP,480,0,China,zone-bkc,SL-BKC-026,true,udp_flood,critical
2026-03-04T16:00:12.720Z,network_traffic,45.136.206.136,172.16.3.21,53,UDP,4325,UDP,446,0,Brazil,zone-airport,SL-AIRPORT-027,true,udp_flood,high
2026-03-04T16:00:12.840Z,network_traffic,45.137.207.137,172.16.4.22,123,UDP,3520,UDP,609,0,China,zone-andheri,SL-ANDHERI-028,true,udp_flood,critical
2026-03-04T16:00:12.960Z,network_traffic,45.138.208.138,172.16.5.23,1900,UDP,4697,UDP,546,0,Vietnam,zone-powai,SL-POWAI-029,true,udp_flood,critical
2026-03-04T16:00:13.080Z,network_traffic,45.139.209.139,172.16.6.24,123,UDP,7939,UDP,339,0,Russia,zone-bandra,SL-BANDRA-030,true,udp_flood,critical
2026-03-04T16:00:13.200Z,network_traffic,45.140.210.140,172.16.7.25,1900,UDP,8352,UDP,350,0,China,zone-jnpt,SL-JNPT-001,true,udp_flood,critical
2026-03-04T16:00:13.320Z,network_traffic,45.141.211.141,172.16.1.26,1900,UDP,3269,UDP,430,0,Russia,zone-nariman,SL-NARIMAN-002,true,udp_flood,high
2026-03-04T16:00:13.440Z,network_traffic,45.142.212.142,172.16.2.27,53,UDP,3985,UDP,341,0,Romania,zone-bkc,SL-BKC-003,true,udp_flood,high
2026-03-04T16:00:13.560Z,network_traffic,45.143.213.143,172.16.3.28,1900,UDP,8944,UDP,279,0,Russia,zone-airport,SL-AIRPORT-004,true,udp_flood,critical
2026-03-04T16:00:13.680Z,network_traffic,45.144.214.144,172.16.4.29,161,UDP,3434,UDP,495,0,Brazil,zone-andheri,SL-ANDHERI-005,true,udp_flood,critical
2026-03-04T16:00:13.800Z,network_traffic,45.145.215.145,172.16.5.30,123,UDP,8521,UDP,376,0,China,zone-powai,SL-POWAI-006,true,udp_flood,critical
2026-03-04T16:00:13.920Z,network_traffic,45.146.216.146,172.16.6.31,1900,UDP,7206,UDP,358,0,Brazil,zone-bandra,SL-BANDRA-007,true,udp_flood,critical
2026-03-04T16:00:14.040Z,network_traffic,45.147.217.147,172.16.7.32,161,UDP,4082,UDP,295,0,Brazil,zone-jnpt,SL-JNPT-008,true,udp_flood,high
2026-03-04T16:00:14.160Z,network_traffic,45.148.218.148,172.16.1.33,1900,UDP,7055,UDP,520,0,Vietnam,zone-nariman,SL-NARIMAN-009,true,udp_flood,critical
2026-03-04T16:00:14.280Z,network_traffic,45.149.219.149,172.16.2.34,53,UDP,4512,UDP,274,0,Brazil,zone-bkc,SL-BKC-010,true,udp_flood,high
