timestamp,event_type,source_ip,destination_ip,destination_port,protocol,packet_size,connection_type,response_time_ms,status_code,geo_location,zone_id,device_id,is_attack,attack_type,severity
2026-03-04T17:00:09.300Z,connection_attempt,51.82.192.72,172.16.1.27,443,HTTPS,63,PARTIAL_HEADER,3178,429,Romania,zone-nariman,SL-NARIMAN-013,true,slowloris,high
2026-03-04T17:00:09.450Z,http_request,51.83.193.73,172.16.2.28,80,HTTP,124,PARTIAL_HEADER,3630,504,Romania,zone-bkc,SL-BKC-014,true,slowloris,critical
2026-03-04T17:00:09.600Z,http_request,51.84.194.74,172.16.3.29,80,HTTPS,62,PARTIAL_HEADER,3261,429,Brazil,zone-airport,SL-AIRPORT-015,true,slowloris,high
2026-03-04T17:00:09.750Z,http_request,51.85.195.75,172.16.4.30,80,HTTPS,145,KEEP_ALIVE,1849,408,Vietnam,zone-andheri,SL-ANDHERI-016,true,slowloris,high
2026-03-04T17:00:09.900Z,http_request,51.86.196.76,172.16.5.31,443,HTTP,92,PARTIAL_HEADER,3863,504,Russia,zone-powai,SL-POWAI-017,true,slowloris,critical
2026-03-04T17:00:10.050Z,http_request,51.87.197.77,172.16.6.32,443,HTTP,47,KEEP_ALIVE,3259,504,Russia,zone-bandra,SL-BANDRA-018,true,slowloris,high
2026-03-04T17:00:10.200Z,connection_attempt,51.88.198.78,172.16.7.33,443,HTTP,97,KEEP_ALIVE,3445,429,China,zone-jnpt,SL-JNPT-019,true,slowloris,high
2026-03-04T17:00:10.350Z,http_request,51.89.199.79,172.16.1.34,443,HTTPS,146,PARTIAL_HEADER,2161,429,Russia,zone-nariman,SL-NARIMAN-020,true,slowloris,high
2026-03-04T17:00:10.500Z,connection_attempt,51.90.200.80,172.16.2.10,443,HTTP,193,KEEP_ALIVE,4641,408,Brazil,zone-bkc,SL-BKC-021,true,slowloris,critical
2026-03-04T17:00:10.650Z,http_request,51.91.201.81,172.16.3.11,443,HTTP,112,PARTIAL_HEADER,4299,504,Vietnam,zone-airport,SL-AIRPORT-022,true,slowloris,critical
2026-03-04T17:00:10.800Z,connection_attempt,51.92.202.82,172.16.4.12,443,HTTPS,128,PARTIAL_HEADER,4911,504,Vietnam,zone-andheri,SL-ANDHERI-023,true,slowloris,critical
2026-03-04T17:00:10.950Z,http_request,51.93.203.83,172.16.5.13,443,HTTP,218,KEEP_ALIVE,3990,504,Romania,zone-powai,SL-POWAI-024,true,slowloris,critical
2026-03-04T17:00:11.100Z,http_request,51.94.204.84,172.16.6.14,80,HTTPS,161,PARTIAL_HEADER,2813,429,Russia,zone-bandra,SL-BANDRA-025,true,slowloris,high
2026-03-04T17:00:11.250Z,connection_attempt,51.95.205.85,172.16.7.15,80,HTTPS,65,PARTIAL_HEADER,4957,408,Vietnam,zone-jnpt,SL-JNPT-026,true,slowloris,critical
2026-03-04T17:00:11.400Z,connection_attempt,51.96.206.86,172.16.1.16,80,HTTPS,207,KEEP_ALIVE,4643,408,Romania,zone-nariman,SL-NARIMAN-027,true,slowloris,critical
2026-03-04T17:00:11.550Z,http_request,51.97.207.87,172.16.2.17,443,HTTP,124,PARTIAL_HEADER,3071,429,Romania,zone-bkc,SL-BKC-028,true,slowloris,high
2026-03-04T17:00:11.700Z,connection_attempt,51.98.208.88,172.16.3.18,80,HTTP,201,PARTIAL_HEADER,5332,408,China,zone-airport,SL-AIRPORT-029,true,slowloris,critical
2026-03-04T17:00:11.850Z,connection_attempt,51.99.209.89,172.16.4.19,80,HTTPS,82,PARTIAL_HEADER,4455,408,China,zone-andheri,SL-ANDHERI-030,true,slowloris,critical
2026-03-04T17:00:12.000Z,connection_attempt,51.100.210.90,172.16.5.20,443,HTTPS,135,PARTIAL_HEADER,3557,408,Russia,zone-powai,SL-POWAI-001,true,slowloris,critical
2026-03-04T17:00:12.150Z,http_request,51.101.211.91,172.16.6.21,80,HTTP,84,KEEP_ALIVE,5251,504,Romania,zone-bandra,SL-BANDRA-002,true,slowloris,critical
2026-03-04T17:00:12.300Z,connection_attempt,51.102.212.92,172.16.7.22,443,HTTP,99,PARTIAL_HEADER,5976,504,Brazil,zone-jnpt,SL-JNPT-003,true,slowloris,critical
2026-03-04T17:00:12.450Z,http_request,51.103.213.93,172.16.1.23,80,HTTPS,113,KEEP_ALIVE,4664,408,Romania,zone-nariman,SL-NARIMAN-004,true,slowloris,critical
2026-03-04T17:00:12.600Z,http_request,51.104.214.94,172.16.2.24,443,HTTPS,156,PARTIAL_HEADER,3730,408,Romania,zone-bkc,SL-BKC-005,true,slowloris,critical
2026-03-04T17:00:12.750Z,connection_attempt,51.105.215.95,172.16.3.25,80,HTTPS,186,PARTIAL_HEADER,4858,504,Brazil,zone-airport,SL-AIRPORT-006,true,slowloris,critical
2026-03-04T17:00:12.900Z,connection_attempt,51.106.216.96,172.16.4.26,443,HTTPS,42,KEEP_ALIVE,3318,504,Romania,zone-andheri,SL-ANDHERI-007,true,slowloris,high
2026-03-04T17:00:13.050Z,connection_attempt,51.107.217.97,172.16.5.27,443,HTTP,202,KEEP_ALIVE,3244,504,Brazil,zone-powai,SL-POWAI-008,true,slowloris,high
2026-03-04T17:00:13.200Z,connection_attempt,51.108.218.98,172.16.6.28,80,HTTPS,152,KEEP_ALIVE,2020,504,Brazil,zone-bandra,SL-BANDRA-009,true,slowloris,high
2026-03-04T17:00:13.350Z,connection_attempt,51.109.219.99,172.16.7.29,443,HTTPS,146,KEEP_ALIVE,1976,408,Russia,zone-jnpt,SL-JNPT-010,true,slowloris,high
2026-03-04T17:00:13.500Z,http_request,51.110.220.100,172.16.1.30,443,HTTP,105,PARTIAL_HEADER,5318,429,Brazil,zone-nariman,SL-NARIMAN-011,true,slowloris,critical
2026-03-04T17:00:13.650Z,http_request,51.111.221.101,172.16.2.31,80,HTTP,97,PARTIAL_HEADER,1843,504,Brazil,zone-bkc,SL-BKC-012,true,slowloris,high
2026-03-04T17:00:13.800Z,http_request,51.112.222.102,172.16.3.32,80,HTTPS,177,KEEP_ALIVE,1639,429,Brazil,zone-airport,SL-AIRPORT-013,true,slowloris,high
2026-03-04T17:00:13.950Z,http_request,51.113.223.103,172.16.4.33,443,HTTP,212,KEEP_ALIVE,3047,429,China,zone-andheri,SL-ANDHERI-014,true,slowloris,high
2026-03-04T17:00:14.100Z,http_request,51.114.224.104,172.16.5.34,80,HTTP,202,PARTIAL_HEADER,5975,504,Brazil,zone-powai,SL-POWAI-015,true,slowloris,critical
2026-03-04T17:00:14.250Z,connection_attempt,51.115.225.105,172.16.6.10,80,HTTP,49,PARTIAL_HEADER,4244,429,China,zone-bandra,SL-BANDRA-016,true,slowloris,critical
2026-03-04T17:00:14.400Z,connection_attempt,51.116.226.106,172.16.7.11,80,HTTPS,156,PARTIAL_HEADER,1696,504,Vietnam,zone-jnpt,SL-JNPT-017,true,slowloris,high
2026-03-04T17:00:14.550Z,connection_attempt,51.117.227.107,172.16.1.12,443,HTTP,165,PARTIAL_HEADER,4333,429,China,zone-nariman,SL-NARIMAN-018,true,slowloris,critical
2026-03-04T17:00:14.700Z,connection_attempt,51.118.228.108,172.16.2.13,443,HTTPS,100,PARTIAL_HEADER,3935,408,Brazil,zone-bkc,SL-BKC-019,true,slowloris,critical
2026-03-04T17:00:14.850Z,http_request,51.119.229.109,172.16.3.14,80,HTTPS,110,KEEP_ALIVE,5360,408,Romania,zone-airport,SL-AIRPORT-020,true,slowloris,critical
2026-03-04T17:00:15.000Z,connection_attempt,51.80.150.110,172.16.4.15,80,HTTP,125,KEEP_ALIVE,1650,408,Vietnam,zone-andheri,SL-ANDHERI-021,true,slowloris,high
2026-03-04T17:00:15.150Z,connection_attempt,51.81.151.111,172.16.5.16,80,HTTP,99,PARTIAL_HEADER,2581,408,Vietnam,zone-powai,SL-POWAI-022,true,slowloris,high
2026-03-04T17:00:15.300Z,http_request,51.82.152.112,172.16.6.17,80,HTTP,178,PARTIAL_HEADER,923,408,China,zone-bandra,SL-BANDRA-023,true,slowloris,high
2026-03-04T17:00:15.450Z,connection_attempt,51.83.153.113,172.16.7.18,80,HTTPS,100,PARTIAL_HEADER,1111,408,Russia,zone-jnpt,SL-JNPT-024,true,slowloris,high
2026-03-04T17:00:15.600Z,connection_attempt,51.84.154.114,172.16.1.19,80,HTTPS,174,KEEP_ALIVE,3073,504,China,zone-nariman,SL-NARIMAN-025,true,slowloris,high
2026-03-04T17:00:15.750Z,http_request,51.85.155.115,172.16.2.20,443,HTTP,155,KEEP_ALIVE,4801,504,China,zone-bkc,SL-BKC-026,true,slowloris,critical
2026-03-04T17:00:15.900Z,http_request,51.86.156.116,172.16.3.21,443,HTTP,55,PARTIAL_HEADER,5171,429,Romania,zone-airport,SL-AIRPORT-027,true,slowloris,critical
2026-03-04T17:00:16.050Z,http_request,51.87.157.117,172.16.4.22,443,HTTP,60,PARTIAL_HEADER,1784,504,Russia,zone-andheri,SL-ANDHERI-028,true,slowloris,high
2026-03-04T17:00:16.200Z,connection_attempt,51.88.158.118,172.16.5.23,443,HTTPS,137,PARTIAL_HEADER,1438,429,Vietnam,zone-powai,SL-POWAI-029,true,slowloris,high
2026-03-04T17:00:16.350Z,http_request,51.89.159.119,172.16.6.24,80,HTTP,207,KEEP_ALIVE,5859,429,Romania,zone-bandra,SL-BANDRA-030,true,slowloris,critical
2026-03-04T17:00:16.500Z,http_request,51.90.160.120,172.16.7.25,443,HTTPS,142,PARTIAL_HEADER,2771,504,China,zone-jnpt,SL-JNPT-001,true,slowloris,high
2026-03-04T17:00:16.650Z,http_request,51.91.161.121,172.16.1.26,443,HTTPS,135,KEEP_ALIVE,3460,504,Romania,zone-nariman,SL-NARIMAN-002,true,slowloris,high
2026-03-04T17:00:16.800Z,connection_attempt,51.92.162.122,172.16.2.27,80,HTTP,150,KEEP_ALIVE,1449,504,Brazil,zone-bkc,SL-BKC-003,true,slowloris,high
2026-03-04T17:00:16.950Z,connection_attempt,51.93.163.123,172.16.3.28,443,HTTP,145,PARTIAL_HEADER,1965,504,Romania,zone-airport,SL-AIRPORT-004,true,slowloris,high
2026-03-04T17:00:17.100Z,http_request,51.94.164.124,172.16.4.29,443,HTTPS,66,KEEP_ALIVE,1321,408,Romania,zone-andheri,SL-ANDHERI-005,true,slowloris,high
2026-03-04T17:00:17.250Z,connection_attempt,51.95.165.125,172.16.5.30,443,HTTPS,69,PARTIAL_HEADER,2737,504,Russia,zone-powai,SL-POWAI-006,true,slowloris,high
2026-03-04T17:00:17.400Z,connection_attempt,51.96.166.126,172.16.6.31,443,HTTP,86,PARTIAL_HEADER,4415,504,Brazil,zone-bandra,SL-BANDRA-007,true,slowloris,critical
2026-03-04T17:00:17.550Z,http_request,51.97.167.127,172.16.7.32,80,HTTP,76,PARTIAL_HEADER,3683,408,Russia,zone-jnpt,SL-JNPT-008,true,slowloris,critical
2026-03-04T17:00:17.700Z,connection_attempt,51.98.168.128,172.16.1.33,80,HTTPS,147,PARTIAL_HEADER,1151,429,Russia,zone-nariman,SL-NARIMAN-009,true,slowloris,high
2026-03-04T17:00:17.850Z,http_request,51.99.169.129,172.16.2.34,443,HTTP,53,KEEP_ALIVE,3931,408,Vietnam,zone-bkc,SL-BKC-010,true,slowloris,critical
